# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2;w_tr_right_m;w_tr_left_m
58.2;-5.89777139361416;6.12713316672274E-16;-1.0467018351403E-16;1.44893386104164E-18;4;0;2;2
58.3;-5.79777139361416;6.02325212637433E-16;-1.03679763593651E-16;-3.88240657952216E-19;4;0;2;2
58.4;-5.69777139361416;5.91936091250674E-16;-1.03945145811485E-16;1.04028770767221E-19;4;0;2;2
58.5;-5.59777139361416;5.8154724246254E-16;-1.03874036860531E-16;-2.78744251166801E-20;4;0;2;2
58.6;-5.49777139361416;5.71158320631824E-16;-1.03893090446513E-16;7.46892969949625E-21;4;0;2;2
58.7;-5.39777139361416;5.60769418372809E-16;-1.03887985053537E-16;-2.00129368130485E-21;4;0;2;2
58.8;-5.29777139361416;5.50380510869572E-16;-1.03889353039462E-16;5.36245025723141E-22;4;0;2;2
58.9;-5.19777139361416;5.39991604771521E-16;-1.03888986488737E-16;-1.43686421587718E-22;4;0;2;2
59;-5.09777139361416;5.29602698296951E-16;-1.03889084705708E-16;3.85006606277483E-23;4;0;2;2
59.1;-4.99777139361416;5.19213791923269E-16;-1.03889058388551E-16;-1.03162209232705E-23;4;0;2;2
59.2;-4.89777139361416;5.08824885522555E-16;-1.03889065440211E-16;2.76422306533369E-24;4;0;2;2
59.3;-4.79777139361416;4.98435979129083E-16;-1.03889063550725E-16;-7.4067133806427E-25;4;0;2;2
59.4;-4.69777139361416;4.88047072733671E-16;-1.03889064057011E-16;1.98462286923386E-25;4;0;2;2
59.5;-4.59777139361416;4.77658166338779E-16;-1.03889063921351E-16;-5.31778096292997E-26;4;0;2;2
59.6;-4.49777139361416;4.67269259943747E-16;-1.03889063957702E-16;1.42489515938058E-26;4;0;2;2
59.7;-4.39777139361416;4.56880353548753E-16;-1.03889063947962E-16;-3.81799674592367E-27;4;0;2;2
59.8;-4.29777139361416;4.46491447153749E-16;-1.03889063950571E-16;1.02303538988886E-27;4;0;2;2
59.9;-4.19777139361416;4.36102540758747E-16;-1.03889063949873E-16;-2.74144813631779E-28;4;0;2;2
60;-4.09777139361416;4.25713634363746E-16;-1.0388906395006E-16;7.35438646382869E-29;4;0;2;2
60.1;-3.99777139361416;4.15324727968744E-16;-1.03889063950009E-16;-2.00306449213594E-29;4;0;2;2
60.2;-3.89777139361416;4.04935821573741E-16;-1.03889063950024E-16;6.5787150471506E-30;4;0;2;2
60.3;-3.79777139361416;3.94546915178739E-16;-1.03889063950016E-16;-6.28421526724303E-30;4;0;2;2
60.4;-3.69777139361416;3.84158008783737E-16;-1.03889063950034E-16;1.85581460218215E-29;4;0;2;2
60.5;-3.59777139361416;3.73769102388736E-16;-1.03889063949971E-16;-6.79483688200409E-29;4;0;2;2
60.6;-3.49777139361416;3.63380195993733E-16;-1.03889063950206E-16;2.5323532925835E-28;4;0;2;2
60.7;-3.39777139361416;3.52991289598732E-16;-1.03889063949329E-16;-9.4499294821336E-28;4;0;2;2
60.8;-3.29777139361416;3.42602383203727E-16;-1.03889063952602E-16;3.52673646359509E-27;4;0;2;2
60.9;-3.19777139361416;3.32213476808735E-16;-1.03889063940384E-16;-1.3161952906167E-26;4;0;2;2
61;-3.09777139361416;3.21824570413695E-16;-1.03889063985982E-16;4.91210751610713E-26;4;0;2;2
61.1;-2.99777139361416;3.11435664018835E-16;-1.03889063815809E-16;-1.83322347738124E-25;4;0;2;2
61.2;-2.89777139361416;3.01046757623304E-16;-1.03889064450904E-16;6.84168315791425E-25;4;0;2;2
61.3;-2.79777139361416;2.90657851230277E-16;-1.03889062080699E-16;-2.55335091542758E-24;4;0;2;2
61.4;-2.69777139361416;2.80268944827903E-16;-1.03889070926423E-16;9.52923534591888E-24;4;0;2;2
61.5;-2.59777139361416;2.69880038460412E-16;-1.0388903791373E-16;-3.55635904682468E-23;4;0;2;2
61.6;-2.49777139361416;2.5949113196274E-16;-1.03889161118779E-16;1.32725126527073E-22;4;0;2;2
61.7;-2.39777139361416;2.49102225950906E-16;-1.03888701311276E-16;-4.95336915640044E-22;4;0;2;2
61.8;-2.29777139361416;2.38713318125901E-16;-1.0389041733624E-16;1.8486225360331E-21;4;0;2;2
61.9;-2.19777139361416;2.28324417067741E-16;-1.03884013043886E-16;-6.89915322849236E-21;4;0;2;2
62;-2.09777139361416;2.17935490755375E-16;-1.0390791418834E-16;2.57479903779355E-20;4;0;2;2
62.1;-1.99777139361416;2.0754665869299E-16;-1.03818713902878E-16;-9.60928082832528E-20;4;0;2;2
62.2;-1.89777139361416;1.97157474884881E-16;-1.04151613900269E-16;3.58623242755076E-19;4;0;2;2
62.3;-1.79777139361416;1.8676960380969E-16;-1.02909214196168E-16;-1.33840016273705E-18;4;0;2;2
62.4;-1.69777139361416;1.7637683354855E-16;-1.07545913015181E-16;4.99497740819312E-18;4;0;2;2
62.5;-1.59777139361416;1.66002347298288E-16;-9.02415174432291E-17;-1.86415094700349E-17;4;0;2;2
62.6;-1.49777139361416;1.55559624190466E-16;-1.54822400912026E-16;6.95710604719485E-17;4;0;2;2
62.7;-1.39777139361416;1.45371564502005E-16;8.61967373912123E-17;-2.59642732417759E-16;4;0;2;2
62.8;-1.29777139361416;1.34233087993659E-16;-8.13298932352939E-16;9.68999869199088E-16;4;0;2;2
62.9;-1.19777139361416;1.26641615345492E-16;2.54366460832044E-15;-3.61635674437859E-15;4;0;2;2
63;-1.09777139361416;1.05812544076493E-16;-9.9846938846286E-15;1.34964271083149E-14;4;0;2;2
63.1;-0.997771393614161;1.34386863430644E-16;3.67717765464949E-14;-5.03693516888824E-14;4;0;2;2
63.2;-0.89777139361416;-2.14147810869755E-17;-1.37725746685052E-13;1.87980979647215E-13;4;0;2;2
63.3;-0.797771393614159;5.1088403925934E-16;5.13507875810013E-13;-7.01554566899977E-13;4;0;2;2
63.4;-0.697771393614158;-1.52484303597831E-15;-1.91692909093868E-12;2.61823728795269E-12;4;0;2;2
63.5;-0.597771393614163;6.02343300625578E-15;7.15358515356097E-12;-9.77139458491048E-12;4;0;2;2
63.6;-0.497771393614162;-2.21962775258135E-14;-2.66980348576872E-11;3.64673410516904E-11;4;0;2;2
63.7;-0.397771393614161;8.30719551218602E-14;9.96379309428419E-11;-1.36097969621851E-10;4;0;2;2
63.8;-0.297771393614158;-3.09843598375135E-13;-3.71854312247523E-10;5.07924537435714E-10;4;0;2;2
63.9;-0.197771393614161;1.15661176363641E-12;1.38777869472042E-09;-1.89580296358686E-09;4;0;2;2
64;-0.0977713936148428;2.24148020959882E-10;-7.54914848293216E-09;-3.67407651715169E-07;4;0;2;2
