# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
213.9; 16.699; -49.3; 1008.3; 2890.8; -49.3; 1522.2; 4720.9; 214.9; 662.0; 1392.0; 214.9; 1430.2; 3222.1
217.0; 16.938; -49.3; 983.3; 2906.0; -49.3; 1458.7; 4706.0; 214.0; 670.1; 1406.9; 214.0; 1432.0; 3206.8
220.1; 17.178; -49.3; 969.7; 2913.8; -49.3; 1422.3; 4693.2; 224.8; 673.3; 1419.7; 224.8; 1425.8; 3199.1
223.2; 17.418; -49.3; 936.3; 2932.0; -49.3; 1352.5; 4670.4; 234.6; 682.0; 1442.5; 234.6; 1415.9; 3180.8
226.3; 17.658; -49.3; 789.6; 3007.9; -49.3; 1094.8; 4592.5; 239.1; 721.7; 1520.5; 239.1; 1391.8; 3105.0
229.4; 17.896; -49.3; 57.7; 3359.8; -49.3; 82.6; 3916.4; 945.4; 563.5; 2201.2; 945.4; 697.4; 2757.8
232.5; 18.133; -148.1; -1059.0; 4567.7; -148.1; -791.3; 3350.4; -341.5; -775.0; 2763.7; -341.5; -464.3; 1546.4
235.6; 18.374; -137.6; -1439.3; 4787.3; -137.6; -988.1; 3100.7; -294.9; -1251.7; 3010.1; -294.9; -592.4; 1323.4
238.7; 18.618; -110.7; -1471.4; 4797.6; -110.7; -1002.2; 3032.5; -203.7; -1365.8; 3075.5; -203.7; -622.7; 1310.4
241.8; 18.864; -49.3; -1420.8; 4690.2; -49.3; -960.5; 2915.8; 216.1; -1424.0; 3192.3; 216.1; -675.2; 1417.8
244.9; 19.110; -49.3; -1396.8; 4684.2; -49.3; -951.4; 2921.4; 217.0; -1424.0; 3186.7; 217.0; -678.0; 1423.8
248.0; 19.356; -49.3; -1406.9; 4687.0; -49.3; -959.1; 2917.4; 219.4; -1425.0; 3190.6; 219.4; -675.8; 1421.0
251.1; 19.603; -49.3; -1238.8; 4635.4; -49.3; -869.6; 2965.0; 228.1; -1406.8; 3143.0; 228.1; -700.1; 1472.6
254.2; 19.846; -49.3; -89.5; 3913.1; -49.3; -65.5; 3356.7; 948.3; -689.1; 2756.1; 948.3; -557.0; 2199.7
257.3; 20.086; -49.3; 879.1; 3093.5; -49.3; 1248.2; 4518.7; 214.2; 537.3; 1594.4; 214.2; 942.3; 3019.7
260.4; 20.326; -49.3; 1017.2; 2882.5; -49.3; 1553.0; 4693.7; 293.2; 646.7; 1420.2; 293.2; 1362.6; 3231.4
263.5; 20.565; -49.3; 1008.5; 2891.0; -49.3; 1523.1; 4720.8; 216.9; 661.9; 1393.1; 216.9; 1428.8; 3223.0
266.6; 20.803; -49.3; 981.3; 2907.6; -49.3; 1455.5; 4705.7; 213.7; 670.9; 1408.3; 213.7; 1431.8; 3206.3
269.7; 21.042; -49.3; 968.1; 2915.1; -49.3; 1420.4; 4693.8; 222.9; 674.1; 1420.1; 222.9; 1426.6; 3198.7
272.8; 21.281; -49.3; 940.9; 2930.0; -49.3; 1362.4; 4674.6; 232.2; 681.2; 1439.3; 232.2; 1418.1; 3183.8
275.9; 21.520; -49.3; 815.7; 2995.3; -49.3; 1139.3; 4607.4; 236.4; 715.2; 1506.6; 236.4; 1397.2; 3118.6
279.0; 21.756; -49.3; 174.9; 3289.8; -49.3; 220.3; 4057.5; 792.8; 657.6; 2060.1; 792.8; 881.6; 2827.8
282.1; 21.994; -177.8; -968.3; 4536.6; -177.8; -740.7; 3438.6; -435.6; -664.2; 2674.8; -435.6; -417.7; 1576.8
285.2; 22.235; -142.8; -1425.9; 4781.9; -142.8; -981.9; 3115.7; -312.0; -1227.1; 2994.3; -312.0; -586.2; 1328.1
288.3; 22.481; -111.5; -1478.4; 4798.8; -111.5; -1005.0; 3032.2; -206.5; -1362.4; 3075.0; -206.5; -620.8; 1308.4
291.4; 22.728; -49.3; -1426.6; 4691.1; -49.3; -962.7; 2914.0; 216.2; -1423.7; 3193.2; 216.2; -674.2; 1416.1
294.5; 22.975; -49.3; -1398.6; 4684.2; -49.3; -951.9; 2920.7; 216.7; -1423.9; 3186.5; 216.7; -677.7; 1423.0
297.6; 23.222; -49.3; -1411.4; 4687.9; -49.3; -961.1; 2915.9; 218.9; -1425.4; 3191.2; 218.9; -675.0; 1419.3
300.7; 23.470; -49.3; -1259.6; 4641.4; -49.3; -881.2; 2958.7; 226.9; -1409.0; 3148.5; 226.9; -696.9; 1465.8
303.8; 23.715; -49.3; -161.2; 3984.2; -49.3; -127.9; 3318.8; 874.0; -780.9; 2792.6; 874.0; -606.2; 2127.3
306.9; 23.955; -49.3; 850.3; 3055.9; -49.3; 1202.5; 4434.7; 476.1; 534.4; 1678.8; 476.1; 902.3; 3057.6
310.0; 24.194; -49.3; 1018.0; 2882.2; -49.3; 1554.7; 4689.8; 303.0; 644.6; 1424.5; 303.0; 1353.4; 3232.1
313.1; 24.433; -49.3; 1009.7; 2890.3; -49.3; 1526.1; 4721.1; 218.6; 661.4; 1393.2; 218.6; 1427.6; 3224.1
316.2; 24.671; -49.3; 980.6; 2908.1; -49.3; 1454.7; 4705.6; 213.5; 671.2; 1408.7; 213.5; 1431.6; 3206.2
319.3; 24.909; -49.3; 967.5; 2915.7; -49.3; 1420.0; 4694.2; 221.8; 674.5; 1420.1; 221.8; 1427.1; 3198.6
322.4; 25.147; -49.3; 944.7; 2928.1; -49.3; 1370.4; 4677.5; 230.8; 680.3; 1436.7; 230.8; 1419.4; 3186.1
325.5; 25.386; -49.3; 836.7; 2984.9; -49.3; 1175.3; 4618.9; 234.8; 709.9; 1495.4; 234.8; 1401.2; 3129.4
328.6; 25.623; -49.3; 280.2; 3233.7; -49.3; 353.1; 4178.3; 652.7; 716.7; 1938.8; 652.7; 1031.3; 2883.4
331.7; 25.861; -193.7; -863.0; 4481.7; -193.7; -677.2; 3523.4; -486.0; -538.8; 2589.1; -486.0; -360.3; 1630.8
334.8; 26.104; -149.0; -1405.8; 4773.9; -149.0; -972.2; 3135.1; -332.6; -1196.5; 2973.8; -332.6; -578.8; 1335.0
337.9; 26.351; -112.5; -1486.3; 4800.0; -112.5; -1008.2; 3031.9; -209.9; -1358.3; 3074.2; -209.9; -618.4; 1306.1
341.0; 26.600; -49.3; -1437.1; 4693.3; -49.3; -967.3; 2910.9; 215.9; -1424.0; 3195.3; 215.9; -672.6; 1412.9
344.1; 26.848; -49.3; -1402.7; 4684.8; -49.3; -953.7; 2919.2; 216.3; -1424.0; 3187.0; 216.3; -677.0; 1421.4
347.2; 27.097; -49.3; -1408.2; 4686.3; -49.3; -959.2; 2916.4; 218.9; -1424.8; 3189.7; 218.9; -675.3; 1419.9
350.3; 27.345; -49.3; -1278.5; 4646.7; -49.3; -891.6; 2952.8; 225.9; -1410.9; 3153.4; 225.9; -693.9; 1459.5
353.4; 27.592; -49.3; -294.3; 4103.3; -49.3; -237.4; 3257.9; 745.1; -927.7; 2851.7; 745.1; -671.7; 2006.3
356.5; 27.835; -49.3; 815.7; 3076.7; -49.3; 1138.7; 4380.5; 544.6; 512.0; 1731.6; 544.6; 833.6; 3035.4
359.6; 28.076; -49.3; 1020.7; 2880.1; -49.3; 1561.3; 4687.0; 310.3; 641.8; 1425.9; 310.3; 1345.6; 3232.8
362.7; 28.316; -49.3; 1015.4; 2886.5; -49.3; 1538.9; 4724.1; 217.4; 659.5; 1388.9; 217.4; 1428.6; 3226.5
365.8; 28.556; -49.3; 985.2; 2905.0; -49.3; 1463.8; 4707.6; 213.1; 669.6; 1405.4; 213.1; 1432.5; 3208.0
368.9; 28.796; -49.3; 970.7; 2913.3; -49.3; 1425.1; 4694.4; 223.5; 673.1; 1418.6; 223.5; 1426.6; 3199.7
372.0; 29.035; -49.3; 942.7; 2928.6; -49.3; 1365.1; 4674.3; 233.7; 680.3; 1438.7; 233.7; 1417.3; 3184.3
375.1; 29.275; -49.3; 834.9; 2985.3; -49.3; 1170.8; 4616.6; 236.1; 710.0; 1496.4; 236.1; 1400.2; 3127.7
378.2; 29.514; -49.3; 307.7; 3219.4; -49.3; 389.3; 4208.4; 615.4; 728.4; 1907.2; 615.4; 1067.8; 2896.1
381.3; 29.753; -117.2; -845.2; 4401.0; -117.2; -662.1; 3456.0; -243.8; -529.3; 2656.9; -243.8; -361.9; 1711.9
384.4; 29.995; -149.0; -1413.1; 4776.1; -149.0; -976.2; 3133.3; -332.6; -1196.5; 2976.0; -332.6; -577.7; 1333.2
387.5; 30.242; -112.4; -1486.5; 4800.3; -112.4; -1008.4; 3031.9; -209.8; -1358.6; 3074.6; -209.8; -618.5; 1306.2
390.6; 30.490; -49.3; -1427.7; 4690.4; -49.3; -962.5; 2913.6; 217.0; -1422.6; 3193.0; 217.0; -674.0; 1416.1
393.7; 30.738; -49.3; -1393.4; 4682.0; -49.3; -948.5; 2922.1; 216.9; -1422.7; 3184.5; 216.9; -678.5; 1424.6
396.8; 30.986; -49.3; -1413.3; 4688.3; -49.3; -961.2; 2915.5; 217.5; -1425.6; 3191.0; 217.5; -674.9; 1418.3
399.9; 31.234; -49.3; -1292.8; 4651.4; -49.3; -898.9; 2949.1; 224.7; -1412.6; 3157.5; 224.7; -692.0; 1455.2
403.0; 31.480; -49.3; -314.3; 4119.9; -49.3; -253.3; 3249.8; 727.3; -946.9; 2860.1; 727.3; -679.0; 1990.0
406.1; 31.722; -49.3; 775.6; 3062.5; -49.3; 1069.0; 4295.8; 760.4; 498.0; 1817.9; 760.4; 778.6; 3051.2
409.2; 31.961; -49.3; 1013.9; 2885.1; -49.3; 1545.6; 4674.1; 331.3; 639.6; 1440.5; 331.3; 1325.3; 3229.5
412.3; 32.199; -49.3; 1016.2; 2886.4; -49.3; 1541.3; 4723.7; 222.4; 659.0; 1391.1; 222.4; 1425.0; 3228.4
415.4; 32.437; -49.3; 987.0; 2904.7; -49.3; 1468.5; 4710.0; 212.5; 669.5; 1404.8; 212.5; 1433.0; 3210.1
418.5; 32.674; -49.3; 971.3; 2913.7; -49.3; 1427.6; 4696.8; 221.4; 673.5; 1417.9; 221.4; 1428.0; 3201.0
421.6; 32.912; -49.3; 943.6; 2928.9; -49.3; 1368.1; 4677.0; 231.3; 680.6; 1437.7; 231.3; 1419.1; 3185.8
424.7; 33.150; -49.3; 843.3; 2981.7; -49.3; 1186.5; 4622.6; 234.7; 708.2; 1492.1; 234.7; 1402.4; 3133.1
427.8; 33.386; -49.3; 367.6; 3192.4; -49.3; 469.2; 4268.0; 548.5; 744.2; 1848.9; 548.5; 1131.4; 2924.5
430.9; 33.623; -73.0; -760.8; 4305.1; -73.0; -607.7; 3468.5; -103.7; -436.3; 2646.8; -103.7; -315.2; 1810.2
434.0; 33.863; -155.5; -1390.2; 4769.6; -155.5; -966.8; 3155.2; -353.9; -1165.3; 2956.4; -353.9; -570.1; 1342.0
437.1; 34.106; -114.1; -1488.1; 4802.2; -114.1; -1009.7; 3035.9; -215.7; -1352.6; 3072.8; -215.7; -616.6; 1306.5
440.2; 34.351; -49.3; -1434.0; 4693.0; -49.3; -965.6; 2912.8; 218.2; -1422.4; 3196.0; 218.2; -673.4; 1415.8
443.3; 34.596; -49.3; -1395.6; 4683.9; -49.3; -949.5; 2922.5; 217.0; -1423.1; 3186.3; 217.0; -678.6; 1424.9
446.4; 34.841; -49.3; -1413.1; 4689.7; -49.3; -961.1; 2916.6; 217.1; -1426.2; 3192.2; 217.1; -675.5; 1419.0
449.5; 35.086; -49.3; -1312.8; 4658.9; -49.3; -909.8; 2944.3; 223.7; -1415.3; 3164.4; 223.7; -689.5; 1449.9
452.6; 35.330; -49.3; -483.7; 4260.3; -49.3; -380.7; 3186.1; 565.4; -1111.9; 2924.9; 565.4; -732.6; 1850.8
455.7; 35.570; -49.3; 698.9; 3131.3; -49.3; 929.0; 4190.4; 842.6; 429.1; 1924.9; 842.6; 623.7; 2984.0
458.8; 35.809; -123.5; 1027.7; 3066.9; -123.5; 1519.9; 4801.7; -263.8; 585.9; 1310.6; -263.8; 1261.3; 3045.4
461.9; 36.050; -49.3; 1004.9; 2891.4; -49.3; 1519.8; 4714.7; 225.9; 661.4; 1397.8; 225.9; 1420.3; 3221.1
465.0; 36.290; -49.3; 987.8; 2903.1; -49.3; 1472.0; 4709.4; 212.0; 668.7; 1403.0; 212.0; 1432.4; 3209.4
468.1; 36.531; -49.3; 974.2; 2911.1; -49.3; 1434.7; 4697.7; 220.0; 672.3; 1414.7; 220.0; 1428.5; 3201.3
471.2; 36.771; -49.3; 952.7; 2923.0; -49.3; 1385.8; 4680.8; 230.7; 677.6; 1431.6; 230.7; 1420.2; 3189.4
474.3; 37.012; -49.3; 870.7; 2966.7; -49.3; 1233.3; 4635.2; 234.7; 700.3; 1477.2; 234.7; 1406.0; 3145.7
477.4; 37.252; -49.3; 472.1; 3145.7; -49.3; 614.2; 4371.4; 419.5; 763.5; 1742.3; 419.5; 1241.6; 2968.0
480.5; 37.494; -228.3; -636.6; 4348.1; -228.3; -526.8; 3719.6; -595.4; -251.7; 2388.7; -595.4; -194.5; 1760.1
483.6; 37.743; -159.2; -1376.2; 4758.7; -159.2; -956.4; 3166.0; -366.0; -1142.7; 2938.4; -366.0; -564.6; 1345.7
486.7; 37.996; -112.9; -1509.3; 4802.7; -112.9; -1017.2; 3025.4; -211.3; -1355.7; 3076.2; -211.3; -614.2; 1299.0
489.8; 38.251; -49.3; -1457.7; 4696.9; -49.3; -976.3; 2903.8; 213.5; -1425.6; 3198.0; 213.5; -669.2; 1404.8
492.9; 38.506; -49.3; -1401.5; 4681.7; -49.3; -952.6; 2917.7; 216.4; -1423.0; 3184.1; 216.4; -676.3; 1420.1
496.0; 38.761; -49.3; -1363.3; 4670.0; -49.3; -935.2; 2927.5; 220.4; -1419.1; 3174.3; 220.4; -681.1; 1431.8
499.1; 39.016; -49.3; -1281.0; 4644.7; -49.3; -891.1; 2950.9; 224.4; -1409.8; 3150.9; 224.4; -693.1; 1457.1
502.2; 39.269; -49.3; -546.5; 4268.2; -49.3; -428.9; 3165.3; 577.9; -1093.6; 2939.0; 577.9; -713.3; 1836.0
505.3; 39.518; -49.3; 755.7; 3076.8; -49.3; 1035.6; 4262.2; 789.6; 477.9; 1846.0; 789.6; 731.5; 3031.4
508.4; 39.764; -49.3; 1021.2; 2878.3; -49.3; 1565.0; 4679.1; 322.9; 637.9; 1430.0; 322.9; 1331.0; 3230.8
511.5; 40.009; -49.3; 967.6; 2909.4; -49.3; 1448.1; 4685.2; 243.9; 669.1; 1424.3; 243.9; 1401.5; 3200.1
514.6; 40.253; -49.3; 903.6; 2944.7; -49.3; 1317.7; 4649.4; 245.5; 687.7; 1460.3; 245.5; 1395.5; 3165.1
517.7; 40.495; -49.3; 263.2; 3276.6; -49.3; 314.7; 4028.9; 874.5; 567.6; 2085.2; 874.5; 751.7; 2837.5
520.8; 40.730; -49.3; -80.2; 3603.3; -49.3; -77.1; 3530.5; 1258.8; -13.9; 2590.6; 1258.8; -13.6; 2517.8
523.9; 40.957; -49.3; -158.4; 3697.1; -49.3; -149.4; 3467.1; 1208.1; -142.1; 2660.5; 1208.1; -131.5; 2430.5
527.0; 41.179; -49.3; -232.6; 3758.9; -49.3; -214.4; 3428.2; 1173.3; -205.3; 2705.8; 1173.3; -183.3; 2375.1
530.1; 41.394; -49.3; -376.9; 3871.9; -49.3; -332.2; 3355.0; 1100.9; -325.1; 2784.9; 1100.9; -271.9; 2268.0
533.2; 41.606; -49.3; -594.8; 4039.0; -49.3; -491.8; 3250.5; 978.0; -515.6; 2894.5; 978.0; -390.3; 2105.9
536.3; 41.813; -49.3; -845.5; 4228.0; -49.3; -653.2; 3140.1; 818.3; -747.2; 3008.9; 818.3; -502.9; 1921.0
539.4; 42.018; -49.3; -1059.5; 4391.4; -49.3; -775.3; 3053.5; 660.2; -963.1; 3098.5; 660.2; -582.3; 1760.6
542.5; 42.221; -49.3; -1199.7; 4505.5; -49.3; -848.6; 3000.7; 533.3; -1124.6; 3153.4; 533.3; -628.5; 1648.6
545.6; 42.422; -49.3; -1274.0; 4574.7; -49.3; -885.4; 2974.4; 444.3; -1228.7; 3181.1; 444.3; -653.7; 1580.8
548.7; 42.623; -49.3; -1307.0; 4613.4; -49.3; -901.3; 2963.6; 386.9; -1290.1; 3193.0; 386.9; -667.6; 1543.2
551.8; 42.822; -49.3; -1320.3; 4634.7; -49.3; -907.7; 2959.8; 351.2; -1325.5; 3197.6; 351.2; -675.5; 1522.7
554.9; 43.021; -49.3; -1327.6; 4647.6; -49.3; -911.4; 2958.1; 328.6; -1346.6; 3200.0; 328.6; -680.0; 1510.5
558.0; 43.220; -49.3; -1330.1; 4655.0; -49.3; -912.7; 2957.8; 314.5; -1359.3; 3200.8; 314.5; -682.9; 1503.5
561.1; 43.419; -49.3; -1328.3; 4658.4; -49.3; -911.8; 2958.6; 306.4; -1366.2; 3200.4; 306.4; -684.9; 1500.6
