# 2024-11-22 12:01:23
# d41d8cd98f00b204e9800998ecf8427e
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
3.223962899625232126e+01;-2.449084881466988328e+00;-4.866119563781796664e+00;-1.639172721469511762e+00;9.556109267668637663e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.850552878411479085e+00;4.179843084346320126e+00
3.228926906812632325e+01;-2.451297745526041183e+00;-4.915710288401548667e+00;-1.591565862531970632e+00;9.617827073673331784e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.967871562713517042e+00;4.575278378670017965e+00
3.233878489859139904e+01;-2.451143569649122167e+00;-4.965225878839764739e+00;-1.543782092991914823e+00;9.676827842554016623e-01;1.000000000000000000e+00;0.000000000000000000e+00;2.055618762816480594e+00;4.956562529176712140e+00
3.238815939009332112e+01;-2.448627389227970408e+00;-5.014536214948551063e+00;-1.495843224312008335e+00;9.737228184431978573e-01;1.000000000000000000e+00;0.000000000000000000e+00;2.080713067124019044e+00;5.383295554359769142e+00
3.243737118388504115e+01;-2.443763266330865047e+00;-5.063507032346677761e+00;-1.447753481196613512e+00;9.803863437322728469e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.947973922291686755e-01;6.041595997893936421e+00
3.248639405377836908e+01;-2.436574289702635898e+00;-5.111999922419521170e+00;-1.399496978698280047e+00;9.882302803754628995e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.700036711237238096e-01;7.015830123112947625e+00
3.253519641589087996e+01;-2.427092574764658117e+00;-5.159872332319122457e+00;-1.351035185404267702e+00;9.978892051918187844e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.700036711237237208e-01;9.895349123184082885e+00
3.258374096793414765e+01;-2.415359263614852647e+00;-5.206977564964160088e+00;-1.302304288856877879e+00;1.010083546137967581e+00;1.000000000000000000e+00;0.000000000000000000e+00;7.029204679174070325e-01;1.166369103783057959e+01
3.263198447198985264e+01;-2.401424525027688883e+00;-5.253164779039924959e+00;-1.253212349026210815e+00;1.025632922513203038e+00;1.000000000000000000e+00;0.000000000000000000e+00;6.353759999510829592e-01;1.337229925146461618e+01
3.267987769617654692e+01;-2.385347554454177565e+00;-5.298278988998376349e+00;-1.203636096719900683e+00;1.045484863775267170e+00;1.000000000000000000e+00;0.000000000000000000e+00;6.700036711237237208e-01;6.435186768231109689e+00
3.272736553346109645e+01;-2.367196574021886324e+00;-5.342161065058087743e+00;-1.153416631398393566e+00;1.070808547758481444e+00;1.000000000000000000e+00;0.000000000000000000e+00;7.105677898157023442e-01;4.936401822362611824e+00
3.277438786006018034e+01;-2.347048564578803731e+00;-5.384648203279819079e+00;-1.102352059208477009e+00;1.102642620817590569e+00;1.000000000000000000e+00;0.000000000000000000e+00;7.547039102983169601e-01;2.621109744979992939e+00
3.282088830262569701e+01;-2.324985197307302798e+00;-5.425581062738101146e+00;-1.050216944844844402e+00;1.141071070802099241e+00;1.000000000000000000e+00;0.000000000000000000e+00;2.084510515841094591e+00;2.154298148611795582e+00
3.286682540868345370e+01;-2.301087698091416556e+00;-5.464812774964158848e+00;-9.968087491184591808e-01;1.185212693528467254e+00;1.000000000000000000e+00;0.000000000000000000e+00;2.063431292171470588e+00;1.889269994624507731e+00
3.291217466267694647e+01;-2.275436216063919659e+00;-5.502210051704040872e+00;-9.419728259332248443e-01;1.233753441815914176e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.923631146036061779e+00;1.525411739701203029e+00
3.295692896332629118e+01;-2.248109823551608599e+00;-5.537653185014668189e+00;-8.856108212765072540e-01;1.285059027471799009e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.787082174253075362e+00;1.484319018944868285e+00
3.300109878568634514e+01;-2.219186516075267068e+00;-5.571036047263847379e+00;-8.276887529925963660e-01;1.337139229393452089e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.733036731269538500e+00;1.313608340826213361e+00
3.304471197614091693e+01;-2.188743212349680167e+00;-5.602266091130262637e+00;-7.682451827971781277e-01;1.387646040585445162e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.500251948910519273e+00;1.115417336275234206e+00
3.308781312434362576e+01;-2.156855754283645954e+00;-5.631264349603462449e+00;-7.073982157711276031e-01;1.433928975196795186e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.404711839091817627e+00;1.066329233509166752e+00
3.313046246087395019e+01;-2.123598906979947909e+00;-5.657965435983895119e+00;-6.453498242034099164e-01;1.473158962094394342e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.230268443557139824e+00;1.008113603991326768e+00
3.317273424519063241e+01;-2.089046358735385578e+00;-5.682317543882870581e+00;-5.823859504824955291e-01;1.502521206952178057e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.072946679526592062e+00;1.002846696009094041e+00
3.321471463622241060e+01;-2.053270721040751923e+00;-5.704282447222587926e+00;-5.188711091490435523e-01;1.519460681896498633e+00;1.000000000000000000e+00;0.000000000000000000e+00;9.493398817766131037e-01;1.002846696009094041e+00
3.325649907621054524e+01;-2.016343528580833766e+00;-5.723835500236118534e+00;-4.552368377364323093e-01;1.521945389331313514e+00;1.000000000000000000e+00;0.000000000000000000e+00;8.434898829595020020e-01;9.880699650188358163e-01
3.329818926283284952e+01;-1.978335239234437326e+00;-5.740965637467415839e+00;-3.919642881514173172e-01;1.508698944654606855e+00;1.000000000000000000e+00;0.000000000000000000e+00;7.920969898787107999e-01;9.734955409061716303e-01
3.333988982811467139e+01;-1.939315234074349803e+00;-5.755675373771311776e+00;-3.295623224251550409e-01;1.479352371414653478e+00;1.000000000000000000e+00;0.000000000000000000e+00;7.070727665971355824e-01;9.591819957432512478e-01
3.338170487679004594e+01;-1.899351817367379569e+00;-5.767980804313512344e+00;-2.685434007859966998e-01;1.434478826986375299e+00;1.000000000000000000e+00;0.000000000000000000e+00;6.914369486308573620e-01;9.523033497454651553e-01
3.342373455424161222e+01;-1.858512216574321307e+00;-5.777911604570606485e+00;-2.094000491505165762e-01;1.375501357528083002e+00;1.000000000000000000e+00;0.000000000000000000e+00;6.414369486308573176e-01;9.431056745986265977e-01
3.346607181091815875e+01;-1.816862582349969113e+00;-5.785511030330062532e+00;-1.525846073826954419e-01;1.304494440528930488e+00;1.000000000000000000e+00;0.000000000000000000e+00;5.956464714815892236e-01;9.762608888226471660e-01
3.350879950696469223e+01;-1.774467988543135810e+00;-5.790835917690221990e+00;-9.849426426915698640e-02;1.224156001495867452e+00;1.000000000000000000e+00;0.000000000000000000e+00;5.628224192766855261e-01;9.641475147363981479e-01
3.355198796296995312e+01;-1.731392431842983637e+00;-5.793956678349115208e+00;-4.744260284844983161e-02;1.138637116100335911e+00;1.000000000000000000e+00;0.000000000000000000e+00;5.453633580072122511e-01;9.466884534669248730e-01
3.359569310931663466e+01;-1.687698701937406121e+00;-5.794955569796420569e+00;4.384950761858073462e-04;1.053188276097636544e+00;1.000000000000000000e+00;0.000000000000000000e+00;4.772621169426638499e-01;9.758179554955057622e-01
3.363995623357448039e+01;-1.643447737465705494e+00;-5.793918115031182481e+00;4.521580753833070315e-02;9.715440014526940393e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.138976907820513862e-01;9.624535293348931431e-01
3.368480543010561234e+01;-1.598698288012606605e+00;-5.790928599496459661e+00;8.703910104791288960e-02;8.950973917877330654e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.056897248242778753e-01;9.542455633771196322e-01
3.373025725206898073e+01;-1.553506902526887279e+00;-5.786069916787029754e+00;1.260764830785361945e-01;8.242206033589724035e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.556897248242777754e-01;9.542455633771196322e-01
3.377631826315252539e+01;-1.507927929321341676e+00;-5.779423568649400877e+00;1.625033291037195626e-01;7.589734615696107634e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.501340634173648936e-01;9.486899019702067504e-01
3.382298646485821791e+01;-1.462013516072824038e+00;-5.771069664981794745e+00;1.964953972123964498e-01;6.992134854130022115e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.801206551832834513e-01;9.786764937361254191e-01
3.387025258865091359e+01;-1.415813609822210051e+00;-5.761086923834164431e+00;2.282239599732981961e-01;6.446671645998093281e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.152310304791729800e-01;9.637868690320148257e-01
3.391810125196598591e+01;-1.369375956974409947e+00;-5.749552671408182825e+00;2.578525459838962863e-01;5.949836766448272085e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.556897248242777754e-01;9.542455633771196322e-01
3.396651198335466404e+01;-1.322746103298394260e+00;-5.736542842057249736e+00;2.855349160598249503e-01;5.497736790338683122e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.501340634173648936e-01;9.514591588770776598e-01
3.401546012576129385e+01;-1.275967393927142757e+00;-5.722131978286486564e+00;3.114139542070123445e-01;5.086361824032862300e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.301206551832834624e-01;9.311702747921697387e-01
3.406491762880931873e+01;-1.229080973357700834e+00;-5.706393230752742518e+00;3.356212143035998685e-01;4.711763307507351728e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.638976907820512863e-01;9.234307521995375190e-01
3.411485374161588169e+01;-1.182125785451131561e+00;-5.689398358264589284e+00;3.582769205223522713e-01;4.370164941450538909e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.556897248242777754e-01;9.285872124023766272e-01
3.416523561750408078e+01;-1.135138573432534992e+00;-5.671217727782314810e+00;3.794902687618992299e-01;4.058025981482576983e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.001340634173648825e-01;8.758900892360832469e-01
3.421602884136062528e+01;-1.088153879891070153e+00;-5.651920314417942848e+00;3.993599165645449478e-01;3.772071638907303348e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.772621169426638499e-01;9.230315509954636344e-01
3.426719788951510282e+01;-1.041204046779905967e+00;-5.631573701435210744e+00;4.179745806138696618e-01;3.509301513775650028e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.138976907820513862e-01;9.425697926870245658e-01
3.431870653104172675e+01;-9.943192154162768803e-01;-5.610244080249591647e+00;4.354136850693277050e-01;3.266983945254033350e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.056897248242778753e-01;9.652227862417640525e-01
3.437051817839875412e+01;-9.475273264814341179e-01;-5.587996250428268752e+00;4.517480220560824433e-01;3.042641837579713182e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.953633580072121512e-01;9.888939433906372978e-01
3.442259619437815843e+01;-9.008541200206672261e-01;-5.564893619690155724e+00;4.670403988774847748e-01;2.834033792461213008e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.453633580072122511e-01;1.004896419424698317e+00
3.447490416146960257e+01;-8.543231354433239444e-01;-5.540998203905894925e+00;4.813462560752704289e-01;2.639133126843337118e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.749357933629345441e-01;9.707052274157342842e-01
3.452740611896135192e+01;-8.079557115227620212e-01;-5.516370627097842316e+00;4.947142472508647137e-01;2.456106466295626678e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.628224192766855261e-01;9.830773144323574630e-01
3.458006677240901894e+01;-7.617709863964046146e-01;-5.491070121440090546e+00;5.071867763064745738e-01;2.283292985196802849e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.551885187767700014e-01;9.845330126228073464e-01
3.463285167949955223e+01;-7.157858975656923306e-01;-5.465154527258445860e+00;5.188004910254707669e-01;2.119184942334229882e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.914369486308573842e-01;9.431056745986265977e-01
3.468572741581466801e+01;-6.700151818961037620e-01;-5.438680293030435209e+00;5.295867341117066474e-01;1.962409878624643556e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.230081804669760359e-01;9.751174096130916791e-01
3.473866172354855308e+01;-6.244713756171741403e-01;-5.411702475385324007e+00;5.395719542593999662e-01;1.811714660914967301e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.119374622923544615e-01;9.744987953092221211e-01
3.479162364585000944e+01;-5.791648143224521483e-01;-5.384274739104087715e+00;5.487780807598149346e-01;1.665951442313197695e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.550001968570218214e-01;9.389662320348320934e-01
3.484458364913088957e+01;-5.341036329695482143e-01;-5.356449357119435817e+00;5.572228657350417613e-01;1.524065543558580094e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.353759999510829592e-01;9.254794332461897532e-01
3.489751373540355672e+01;-4.892937658800922684e-01;-5.328277210515794948e+00;5.649201984436998947e-01;1.385085226170032213e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.713863117600561425e-01;9.392003906696231308e-01
3.495038754647173107e+01;-4.447389467397520613e-01;-5.299807788529315999e+00;5.718803963117999878e-01;1.248113315534414569e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.029204679174070325e-01;9.014763064702487894e-01
3.500318046159615193e+01;-4.004407085982519265e-01;-5.271089188547882110e+00;5.781104774636971477e-01;1.112320633169327500e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;9.514763064702488338e-01
3.505586969008189158e+01;-3.563983838693285389e-01;-5.242168116111082021e+00;5.836144196032547748e-01;9.769412064742882817e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.329939933541792518e-01;9.051566296569999448e-01
3.510843436008251217e+01;-3.126091043307819284e-01;-5.213089884910251826e+00;5.883934101478592860e-01;8.412692370202193293e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.700036711237238096e-01;9.247147909574485736e-01
3.516085560478362737e+01;-2.690678011244306278e-01;-5.183898416788434105e+00;5.924460925602555994e-01;7.046578218762206136e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.993398817766129927e-01;9.060096033378738367e-01
3.521311664700813537e+01;-2.257672047561317119e-01;-5.154636241740399250e+00;5.957688138608440154e-01;5.665194337692479321e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.809314568454588379e-01;8.709086516356101537e-01
3.526520288317491492e+01;-1.826978450957977285e-01;-5.125344497912651676e+00;5.983558783303107864e-01;4.263281722091145226e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.188115210812247913e-01;8.754812426424855021e-01
3.531710196743693331e+01;-1.398480513773549261e-01;-5.096062931603397850e+00;6.001998124167956528e-01;2.836237968544063140e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.962239052833323116e-01;8.565831427111635366e-01
3.536880389671932789e+01;-9.720395219879171544e-02;-5.066829897262596027e+00;6.012916458262136388e-01;1.380175432215020870e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.309314568454588823e-01;8.709086516356101537e-01
3.542030109727017617e+01;-5.474947552211567592e-02;-5.037682357491904739e+00;6.016212136684285783e-01;-1.080030344737547589e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.291292027304082435e-01;8.276850412832500448e-01
3.547158851322126338e+01;-1.246634867337287345e-02;-5.008655883044715651e+00;6.011774843254694689e-01;-1.630396183806473442e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.962239052833323116e-01;8.154904219548287925e-01
3.552266369753089492e+01;2.966590165733548612e-02;-4.979784652826150904e+00;5.999490356152572534e-01;-3.183161126418339315e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.644977785037978313e-01;8.130536170566396992e-01
3.557352689067123919e+01;7.166993034425994669e-02;-4.951101452333523056e+00;5.979293801410380249e-01;-4.745308632982989799e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.723528130827683524e-01;7.794872953983006392e-01
3.562418049630932870e+01;1.135697796345114668e-01;-4.922637608714053314e+00;5.951286597066165474e-01;-6.285409354012944094e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.580273041583217353e-01;7.447797438361740685e-01
3.567462774040792084e+01;1.553890494551412593e-01;-4.894422841147893166e+00;5.915719093832334519e-01;-7.784316865934703955e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.688115210812247247e-01;7.673673596340665481e-01
3.572487238576604796e+01;1.971504420771158228e-01;-4.866485223614583688e+00;5.872878690585524586e-01;-9.236458607863511083e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.188115210812247691e-01;7.673673596340665481e-01
3.577491878638910805e+01;2.388757594163986031e-01;-4.838851184672371630e+00;5.823062347135052885e-01;-1.063881561441897688e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.066007911041581435e-01;7.315498319070210531e-01
3.582477193161311391e+01;2.805859030339897253e-01;-4.811545507458179216e+00;5.766577151604014295e-01;-1.198814184377582359e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.054951630574959998e-01;7.478957203294548384e-01
3.587443747815513007e+01;3.223008741358793228e-01;-4.784591329687638783e+00;5.703741010636910191e-01;-1.328096303036672421e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.105677898157022998e-01;7.091236283685441455e-01
3.592392177038133383e+01;3.640397735730899753e-01;-4.758010143655059032e+00;5.634883262254574143e-01;-1.451360246109609786e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.129339065023210908e-01;6.699421503128979438e-01
3.597323184910621308e+01;4.058208018416568641e-01;-4.731821796233451671e+00;5.560345181055657005e-01;-1.568221661049049587e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.546342403078081906e-01;6.839318385039248049e-01
3.602237544926746438e+01;4.476612590826117843e-01;-4.706044488874524312e+00;5.480480348206189234e-01;-1.678283993827211773e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.917088540466622026e-01;6.867113020062302065e-01
3.607136098686017789e+01;4.895775450820241681e-01;-4.680694777608665369e+00;5.395654861983099071e-01;-1.781143789642145314e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.424829632221041198e-01;6.556286051499774503e-01
3.612019753556116086e+01;5.315851592709529561e-01;-4.655787573044974259e+00;5.306247368590564228e-01;-1.876396691720618182e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.668043126951325617e-01;5.845714959547788636e-01
3.616889479352956727e+01;5.736987007254886750e-01;-4.631336140371226762e+00;5.212648897542061510e-01;-1.963643987136025892e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.676278941435345615e-01;6.056286051499774059e-01
3.621746304093094437e+01;6.159318681667362849e-01;-4.607352099353895447e+00;5.115262491100043274e-01;-2.042499521575792676e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.714258540269056219e-01;5.845714959547788636e-01
3.626591308879837783e+01;6.582974599607956945e-01;-4.583845424338153229e+00;5.014502622982650593e-01;-2.112596781453149886e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.924829632221041642e-01;6.056286051499774059e-01
3.631425621991375863e+01;7.008073741188053374e-01;-4.560824444247860043e+00;4.910794407674624051e-01;-2.173595923617266668e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.819414393064550550e-01;6.199421503128978994e-01
3.636250412246225494e+01;7.434726082968927674e-01;-4.538295842585572615e+00;4.804572608036940529e-01;-2.225190522069668553e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.537968357601714908e-01;6.215640190198178372e-01
3.641066881728225724e+01;7.863032597962179571e-01;-4.516264657432535579e+00;4.696280455300384515e-01;-2.267113799175735078e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.521609579174142857e-01;5.867113020062301176e-01
3.645876257959789513e+01;8.293085255629537578e-01;-4.494734281448691249e+00;4.586368301710627704e-01;-2.299144117294889267e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.742480248541204313e-01;5.604933008451962184e-01
3.650679785618022777e+01;8.724967021882692464e-01;-4.473706461872673401e+00;4.475292131795698403e-01;-2.321109525433094067e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.891285448168645189e-01;5.845714959547788636e-01
3.655478717893367246e+01;9.158751859083715807e-01;-4.453181300521806385e+00;4.363511963250000236e-01;-2.332891184543754715e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.537968357601714908e-01;6.215640190198178372e-01
3.660274307594414012e+01;9.594504726044570386e-01;-4.433157253792115782e+00;4.251490172492831676e-01;-2.334425533540049058e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.987105909997873177e-01;5.867113020062301176e-01
3.665067798105360453e+01;1.003228157802753984e+00;-4.413631132658310641e+00;4.139689782896448511e-01;-2.325705103553913355e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.017627894143534384e+00;6.056286051499774059e-01
3.669860414304044127e+01;1.047212936674504880e+00;-4.394598102673796802e+00;4.028572755360051993e-01;-2.306777938652256610e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.891376495582310246e-01;6.104933008451962628e-01
3.674653353548635693e+01;1.091408604035947638e+00;-4.376051683970675121e+00;3.918598321218180192e-01;-2.277745633962568184e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.965707849483360636e-01;5.845714959547788636e-01
3.679447776839811723e+01;1.135818054348357142e+00;-4.357983751259736138e+00;3.810221396443447262e-01;-2.238760053961264263e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.015050349707281807e+00;6.104933008451962628e-01
3.684244800262638364e+01;1.180443281717999282e+00;-4.340384533830468961e+00;3.703891113765488963e-01;-2.190018841778185177e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.668043126951325617e-01;5.845714959547788636e-01
3.689045486808664265e+01;1.225285379896170701e+00;-4.323242615551048829e+00;3.600049505816443340e-01;-2.131759871879325696e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.676278941435345615e-01;6.056286051499774059e-01
3.693850838673866122e+01;1.270344542279182809e+00;-4.306544934868345997e+00;3.499130367914083939e-01;-2.064254831655238098e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.003796835760171424e+00;6.215640190198178372e-01
3.698661790122466186e+01;1.315620061908341798e+00;-4.290276784807929289e+00;3.401558323805853323e-01;-1.987802140701226961e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.487105909997872732e-01;5.867113020062301176e-01
3.703479201000359922e+01;1.361110331469992385e+00;-4.274421812974054546e+00;3.307748111888011988e-01;-1.902719429414657659e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.424829632221041198e-01;6.056286051499774059e-01
3.708303850975273264e+01;1.406812843295469406e+00;-4.258962021549672627e+00;3.218104103314316511e-01;-1.809335801124916376e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.714258540269056219e-01;5.845714959547788636e-01
3.713136434574072098e+01;1.452724189361136453e+00;-4.243877767296426740e+00;3.133020057274780168e-01;-1.707984095205821728e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.233005326139736013e-01;6.556286051499774503e-01
3.717977557081055551e+01;1.498840061288375658e+00;-4.229147761554653329e+00;3.052879112759626645e-01;-1.598993354179045756e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.606261571904094465e-01;6.056286051499774059e-01
3.722827731354929170e+01;1.545155250343560827e+00;-4.214749070243384743e+00;2.978054010498501492e-01;-1.482681677210133386e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.709662669667554757e-01;6.779745107773322843e-01
3.727687375616606857e+01;1.591663647438105844e+00;-4.200657113860342129e+00;2.908907533633274811e-01;-1.359349618122789871e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.233005326139736013e-01;6.556286051499774503e-01
3.732556812255217693e+01;1.638358243128413383e+00;-4.186845667481943423e+00;2.845793151091288165e-01;-1.229318697147127465e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.255244382749671095e-01;6.199421503128978994e-01
3.737436267695953518e+01;1.685231127615917757e+00;-4.173286860763298023e+00;2.789051522762027724e-01;-1.093957214763275759e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.269235946933479520e-01;6.839318385039248049e-01
3.742325873785970458e+01;1.732273506252420159e+00;-4.159951217405248869e+00;2.738910957378298816e-01;-9.572733216838541503e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.424829632221041198e-01;6.556286051499774503e-01
3.747225680139192150e+01;1.779476061410309784e+00;-4.146808576252374756e+00;2.695326533372181532e-01;-8.240925248124347791e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.376140777768940948e-01;6.199421503128978994e-01
3.752135676667774788e+01;1.826829557042641605e+00;-4.133829630129199906e+00;2.658055650677542125e-01;-6.966898724375174268e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.269235946933479520e-01;6.839318385039248049e-01
3.757055804325214154e+01;1.874324943339853888e+00;-4.120986192231643308e+00;2.626828009519970308e-01;-5.752915659291583245e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.221787082741321750e-01;6.514763064702487894e-01
3.761985962428189367e+01;1.921953356867977858e+00;-4.108251196478711620e+00;2.601375329593866303e-01;-4.598125562528424665e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.843696479041297520e-01;6.779745107773322843e-01
3.766926015232704827e+01;1.969706120568626373e+00;-4.095598697512504494e+00;2.581431796121558819e-01;-3.501579059205871258e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.029204679174069881e-01;7.014763064702488338e-01
3.771875797802294272e+01;2.017574743758968392e+00;-4.083003870698216353e+00;2.566734345247110305e-01;-2.462266306703788862e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.436104688737027013e-01;6.685595096765655221e-01
3.776835121203099987e+01;2.065550922131776712e+00;-4.070443012124127513e+00;2.557022848686687500e-01;-1.479144955650065450e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.891492746350622145e-01;6.815498319070210087e-01
3.781803777060854799e+01;2.113626537755377122e+00;-4.057893538601617500e+00;2.552040216598485678e-01;-5.511624117036095782e-03;1.000000000000000000e+00;0.000000000000000000e+00;9.265272656673860796e-01;7.014763064702488338e-01
3.786781541514723415e+01;2.161793659073697693e+00;-4.045333987665151732e+00;2.551532435217600536e-01;3.227268092640331321e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.761589524046067279e-01;6.685595096765655221e-01
3.791768178602536210e+01;2.210044540906218824e+00;-4.032744017572291284e+00;2.555248553551423552e-01;1.143547905880791526e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.829939933541791630e-01;6.815498319070210087e-01
3.796763443111446890e+01;2.258371624448018977e+00;-4.020104407303684901e+00;2.562940631360779986e-01;1.912296136771955007e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.796174455498124711e-01;6.978957203294547940e-01
3.801767082927315045e+01;2.306767537269753809e+00;-4.007397056563075211e+00;2.574363658761946172e-01;2.629930093970480470e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.761589524046067279e-01;7.185595096765655665e-01
3.806778840915408324e+01;2.355225093317637075e+00;-3.994604985777301387e+00;2.589275456069923820e-01;3.297367375106399073e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.632715571273786859e-01;6.815498319070210087e-01
3.811798456364250143e+01;2.403737292913487256e+00;-3.981712336096285831e+00;2.607436560962456129e-01;3.915482185058900833e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.574537647850319910e-01;6.978957203294547940e-01
3.816825666023623143e+01;2.452297322754672493e+00;-3.968704369393050158e+00;2.628610108662693401e-01;4.485104452408630177e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.602328773185342614e-01;7.173673596340665037e-01
3.821860204767048685e+01;2.500898555914160770e+00;-3.955567468263704534e+00;2.652561709604767115e-01;5.007020095602908449e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.947973922291686755e-01;6.815498319070210087e-01
3.826901805908276089e+01;2.549534551840495933e+00;-3.942289136027449015e+00;2.679059327946884950e-01;5.481972119023319906e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.244153495914887664e-01;7.315498319070210531e-01
3.831950201200675821e+01;2.598199056357782588e+00;-3.928857996726580204e+00;2.707873163326049992e-01;5.910662260202308865e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.111432806516024607e-01;6.978957203294547940e-01
