# x_r, y_r, x_l, y_l
-7.881036762484612268e-01,2.473534261620012131e+01,-7.440478175263054439e-03,3.269716181605477345e+01
-9.153737991268080521e-01,2.474827024385031748e+01,-7.914609298558139550e-02,3.270444540679650913e+01
-1.042550569388386972e+00,2.476208606231931952e+01,-1.507991117377827095e-01,3.271222941560409225e+01
-1.169627788616819153e+00,2.477678939824361848e+01,-2.223960421648110142e-01,3.272051346309591224e+01
-1.296599263247726341e+00,2.479237953500336999e+01,-2.939333947332898322e-01,3.272929714551919034e+01
-1.423458804870557426e+00,2.480885571275729973e+01,-3.654076828135750521e-01,3.273858003476963319e+01
-1.550200230530221379e+00,2.482621712847974393e+01,-4.368154228496985425e-01,3.274836167841230861e+01
-1.676817363028457297e+00,2.484446293599980393e+01,-5.081531345291632196e-01,3.275864159970370793e+01
-1.803304031224841175e+00,2.486359224604255402e+01,-5.794173409525353868e-01,3.276941929761497363e+01
-1.929654070337615046e+00,2.488360412627241658e+01,-6.506045688029349350e-01,3.278069424685632072e+01
-2.055861322244130207e+00,2.490449760133857637e+01,-7.217113485153090480e-01,3.279246589790261623e+01
-2.181919635780964928e+00,2.492627165292253366e+01,-7.927342144455222783e-01,3.280473367702019516e+01
-2.307822867043778370e+00,2.494892521978773559e+01,-8.636697050392987407e-01,3.281749698629482737e+01
-2.433564879686698212e+00,2.497245719783130014e+01,-9.345143630008996283e-01,3.283075520366080724e+01
-2.559139545221415624e+00,2.499686644013780068e+01,-1.005264735461638193e+00,3.284450768293133649e+01
-2.684540743315896094e+00,2.502215175703521766e+01,-1.075917374148176897e+00,3.285875375382997277e+01
-2.809762362092655064e+00,2.504831191615286556e+01,-1.146468835550580323e+00,3.287349272202331463e+01
-2.934798298426662733e+00,2.507534564248150843e+01,-1.216915681090156909e+00,3.288872386915485180e+01
-3.059642458242781693e+00,2.510325161843545416e+01,-1.287254477287041343e+00,3.290444645287995939e+01
-3.184288756812782673e+00,2.513202848391680888e+01,-1.357481795927534929e+00,3.292065970690208587e+01
-3.308731119051928182e+00,2.516167483638174218e+01,-1.427594214231205694e+00,3.293736284101011336e+01
-3.432963479815035690e+00,2.519218923090886264e+01,-1.497588315017695404e+00,3.295455504111683354e+01
-3.556979784192128236e+00,2.522357018026963260e+01,-1.567460686873288989e+00,3.297223546929868121e+01
-3.680773987803473979e+00,2.525581615500085064e+01,-1.637207924317149121e+00,3.299040326383652655e+01
-3.804340057094245608e+00,2.528892558347920172e+01,-1.706826627967325649e+00,3.300905753925769659e+01
-3.927671969628543813e+00,2.532289685199785012e+01,-1.776313404706415966e+00,3.302819738637911229e+01
-4.050763714382942915e+00,2.535772830484509299e+01,-1.845664867846950496e+00,3.304782187235164059e+01
-4.173609292039476060e+00,2.539341824438506023e+01,-1.914877637296465096e+00,3.306793004070551945e+01
-4.296202715277992468e+00,2.542996493114045364e+01,-1.983948339722218623e+00,3.308852091139699070e+01
-4.418538009067989769e+00,2.546736658387731467e+01,-2.052873608715615195e+00,3.310959348085606280e+01
-4.540609210959845932e+00,2.550562137969185628e+01,-2.121650084956287596e+00,3.313114672203543165e+01
-4.662410371375382390e+00,2.554472745409930212e+01,-2.190274416375803668e+00,3.315317958446053126e+01
-4.783935553897895154e+00,2.558468290112475430e+01,-2.258743258321076475e+00,3.317569099428072832e+01
-4.905178835561431860e+00,2.562548577339609324e+01,-2.327053273717341941e+00,3.319867985432166790e+01
-5.026134307139482615e+00,2.566713408223889203e+01,-2.395201133230815849e+00,3.322214504413874181e+01
-5.146796073433016261e+00,2.570962579777333090e+01,-2.463183515430973358e+00,3.324608542007170087e+01
-5.267158253557754577e+00,2.575295884901313670e+01,-2.530997106952404874e+00,3.327049981530040412e+01
-5.387214981230862954e+00,2.579713112396653685e+01,-2.598638602656341501e+00,3.329538703990166937e+01
-5.506960405056803509e+00,2.584214046973916368e+01,-2.666104705791707552e+00,3.332074588090728184e+01
-5.626388688812557604e+00,2.588798469263900159e+01,-2.733392128155817336e+00,3.334657510236309719e+01
-5.745494011732055206e+00,2.593466155828329889e+01,-2.800497590254629188e+00,3.337287344538930967e+01
-5.864270568789889282e+00,2.598216879170748328e+01,-2.867417821462592720e+00,3.339963962824178623e+01
-5.982712570984245914e+00,2.603050407747601724e+01,-2.934149560182052419e+00,3.342687234637452320e+01
-6.100814245619030629e+00,2.607966505979526062e+01,-3.000689554002206272e+00,3.345457027250326831e+01
-6.218569836585243316e+00,2.612964934262829786e+01,-3.067034559857631848e+00,3.348273205667017294e+01
-6.335973604641498724e+00,2.618045448981169443e+01,-3.133181344186337647e+00,3.351135632630960970e+01
-6.453019827693772470e+00,2.623207802517424980e+01,-3.199126683087372136e+00,3.354044168631505585e+01
-6.569702801074298826e+00,2.628451743265769025e+01,-3.264867362477964718e+00,3.356998671910710641e+01
-6.686016837819555469e+00,2.633777015643926944e+01,-3.330400178250138232e+00,3.359998998470253895e+01
-6.801956268947487949e+00,2.639183360105635856e+01,-3.395721936426905785e+00,3.363045002078451517e+01
-6.917515443733798897e+00,2.644670513153294422e+01,-3.460829453317936455e+00,3.366136534277384840e+01
-7.032688729987314424e+00,2.650238207350803066e+01,-3.525719555674695194e+00,3.369273444390136518e+01
-7.147470514324573365e+00,2.655886171336602786e+01,-3.590389080845152847e+00,3.372455579528133285e+01
-7.261855202443329382e+00,2.661614129836896581e+01,-3.654834876927882448e+00,3.375682784598596697e+01
-7.375837219395257272e+00,2.667421803679067693e+01,-3.719053802925703422e+00,3.378954902312105446e+01
-7.489411009857657398e+00,2.673308909805286859e+01,-3.783042728898762697e+00,3.382271773190258557e+01
-7.602571038404200898e+00,2.679275161286306783e+01,-3.846798536117077560e+00,3.385633235573448019e+01
-7.715311789774765394e+00,2.685320267335448108e+01,-3.910318117212562505e+00,3.389039125628741544e+01
-7.827627769144160474e+00,2.691443933322769411e+01,-3.973598376330436999e+00,3.392489277357860544e+01
-7.939513502390012967e+00,2.697645860789430117e+01,-4.036636229280150090e+00,3.395983522605277471e+01
-8.050963536359532213e+00,2.703925747462234597e+01,-4.099428603685681516e+00,3.399521691066409801e+01
-8.161972439135283253e+00,2.710283287268366337e+01,-4.161972439135285029e+00,3.403103610295917747e+01
-8.272534800299975899e+00,2.716718170350304717e+01,-4.224264687330667734e+00,3.406729105716110695e+01
-8.382645231200104519e+00,2.723230083080926889e+01,-4.286302312235530820e+00,3.410398000625458792e+01
-8.492298365208597488e+00,2.729818708078792611e+01,-4.348082290223553414e+00,3.414110116207197620e+01
-8.601488857986403502e+00,2.736483724223614189e+01,-4.409601610225768020e+00,3.417865271538052241e+01
-8.710211387742944567e+00,2.743224806671908311e+01,-4.470857273877306248e+00,3.421663283597048633e+01
-8.818460655495520939e+00,2.750041626872826583e+01,-4.531846295663547686e+00,3.425503967274438821e+01
-8.926231385327529466e+00,2.756933852584170097e+01,-4.592565703065610627e+00,3.429387135380717666e+01
-9.033518324645648079e+00,2.763901147888580567e+01,-4.653012536705243285e+00,3.433312598655749781e+01
-9.140316244435798154e+00,2.770943173209914079e+01,-4.713183850489043536e+00,3.437280165777993091e+01
-9.246619939518041065e+00,2.778059585329791048e+01,-4.773076711752067602e+00,3.441289643373823992e+01
-9.352424228800266803e+00,2.785250037404325241e+01,-4.832688201400762829e+00,3.445340836026961284e+01
-9.457723955530674687e+00,2.792514178981027229e+01,-4.892015414055219225e+00,3.449433546287990282e+01
-9.562513987549134953e+00,2.799851656015883350e+01,-4.951055458190785075e+00,3.453567574683985697e+01
-9.666789217537324674e+00,2.807262110890615148e+01,-5.009805456279005753e+00,3.457742719728237546e+01
-9.770544563267637983e+00,2.814745182430106496e+01,-5.068262544927855551e+00,3.461958777930064457e+01
-9.873774967850920348e+00,2.822300505920008007e+01,-5.126423875021310472e+00,3.466215543804739241e+01
-9.976475399982877690e+00,2.829927713124511612e+01,-5.184286611858190952e+00,3.470512809883498306e+01
-1.007864085418934152e+01,2.837626432304298874e+01,-5.241847935290341987e+00,3.474850366723656236e+01
-1.018026635107019828e+01,2.845396288234657334e+01,-5.299105039860056543e+00,3.479228002918809892e+01
-1.028134693754210360e+01,2.853236902223770954e+01,-5.356055134936836382e+00,3.483645505109148388e+01
-1.038187768707988212e+01,2.861147892131175752e+01,-5.412695444853398818e+00,3.488102657991847622e+01
-1.048185369995663052e+01,2.869128872386384188e+01,-5.469023209040944522e+00,3.492599244331563568e+01
-1.058127010348252028e+01,2.877179454007677606e+01,-5.525035682163711215e+00,3.497135044971021500e+01
-1.068012205224230726e+01,2.885299244621067061e+01,-5.580730134252785746e+00,3.501709838841698286e+01
-1.077840472833144858e+01,2.893487848479410474e+01,-5.636103850839134566e+00,3.506323402974592796e+01
-1.087611334159099030e+01,2.901744866481710972e+01,-5.691154133085943201e+00,3.510975512511100050e+01
-1.097324312984095940e+01,2.910069896192558758e+01,-5.745878297920116395e+00,3.515665940713964233e+01
-1.106978935911250872e+01,2.918462531861750620e+01,-5.800273678163063273e+00,3.520394458978330476e+01
-1.116574732387862312e+01,2.926922364444065039e+01,-5.854337622660691132e+00,3.525160836842890433e+01
-1.126111234728348620e+01,2.935448981619195763e+01,-5.908067496412620301e+00,3.529964842001110981e+01
-1.135587978137039045e+01,2.944041967811852345e+01,-5.961460680700602310e+00,3.534806240312559567e+01
-1.145004500730829733e+01,2.952700904212009192e+01,-6.014514573216165338e+00,3.539684795814310547e+01
-1.154360343561694080e+01,2.961425368795323720e+01,-6.067226588187431879e+00,3.544600270732452429e+01
-1.163655050639052391e+01,2.970214936343699463e+01,-6.119594156505163696e+00,3.549552425493673269e+01
-1.172888168951993038e+01,2.979069178466013312e+01,-6.171614725847950567e+00,3.554541018736934177e+01
-1.182059248491356840e+01,2.987987663618998013e+01,-6.223285760806643196e+00,3.559565807325240883e+01
-1.191167842271664412e+01,2.996969957128267836e+01,-6.274604743007888175e+00,3.564626546357484216e+01
-1.200213506352906379e+01,3.006015621209509447e+01,-6.325569171236897326e+00,3.569722989180385042e+01
-1.209195799862176557e+01,3.015124214989817730e+01,-6.376176561559335987e+00,3.574854887400509540e+01
-1.218114285015160192e+01,3.024295294529180822e+01,-6.426424447442395049e+00,3.580021990896378981e+01
-1.226968527137475462e+01,3.033528412842122179e+01,-6.476310379875013901e+00,3.585224047830658378e+01
-1.235758094685850850e+01,3.042823119919480135e+01,-6.525831927487215189e+00,3.590460804662431116e+01
-1.244482559269164668e+01,3.052178962750344482e+01,-6.574986676668635788e+00,3.595732006159557415e+01
-1.253141495669322580e+01,3.061595485344135881e+01,-6.623772231686151812e+00,3.601037395411114517e+01
-1.261734481861977741e+01,3.071072228752825239e+01,-6.672186214800624349e+00,3.606376713839911474e+01
-1.270261099037108821e+01,3.080608731093311548e+01,-6.720226266382834268e+00,3.611749701215104835e+01
-1.278720931619423240e+01,3.090204527569923698e+01,-6.767890045028437385e+00,3.617156095664867621e+01
-1.287113567288615457e+01,3.099859150497078275e+01,-6.815175227672103375e+00,3.622595633689162753e+01
-1.295438596999463243e+01,3.109572129322075540e+01,-6.862079509700738988e+00,3.628068050172579717e+01
-1.303695615001763031e+01,3.119342990648029001e+01,-6.908600605065808864e+00,3.633573078397260758e+01
-1.311884218860107865e+01,3.129171258256944554e+01,-6.954736246394764621e+00,3.639110450055895996e+01
-1.320004009473496254e+01,3.139056453132921831e+01,-7.000484185101526258e+00,3.644679895264802383e+01
-1.328054591094790382e+01,3.148998093485511518e+01,-7.045842191496109130e+00,3.650281142577079407e+01
-1.336035571349998463e+01,3.158995694773186003e+01,-7.090808054893266821e+00,3.655913918995834422e+01
-1.343946561257402905e+01,3.169048769726963499e+01,-7.135379583720253827e+00,3.661577949987490399e+01
-1.351787175246516526e+01,3.179156828374154387e+01,-7.179554605623642338e+00,3.667272959495168294e+01
-1.359557031176875697e+01,3.189319378062240418e+01,-7.223330967575186001e+00,3.672998669952140460e+01
-1.367255750356661892e+01,3.199535923482886091e+01,-7.266706535976752868e+00,3.678754802295354409e+01
-1.374882957561166208e+01,3.209805966696082180e+01,-7.309679196764348852e+00,3.684541075979043256e+01
-1.382438281051067364e+01,3.220129007154409351e+01,-7.352246855511094914e+00,3.690357208988388038e+01
-1.389921352590559422e+01,3.230504541727442813e+01,-7.394407437529372906e+00,3.696202917853273817e+01
-1.397331807465290865e+01,3.240932064726261075e+01,-7.436158887971880738e+00,3.702077917662095530e+01
-1.404669284500147697e+01,3.251411067928107457e+01,-7.477499171931841992e+00,3.707981922075652648e+01
-1.411933426076848974e+01,3.261941040601148245e+01,-7.518426274542126642e+00,3.713914643341097843e+01
-1.419123878151382812e+01,3.272521469529369398e+01,-7.558938201073494234e+00,3.719875792305966655e+01
-1.426240290271260136e+01,3.283151839037594755e+01,-7.599032977031805025e+00,3.725865078432269684e+01
-1.433282315592594003e+01,3.293831631016610118e+01,-7.638708648254245226e+00,3.731882209810650153e+01
-1.440249610897003762e+01,3.304560324948420913e+01,-7.677963281004564600e+00,3.737926893174612530e+01
-1.447141836608347631e+01,3.315337397931622831e+01,-7.716794962067353048e+00,3.743998833914819357e+01
-1.453958656809265548e+01,3.326162324706879048e+01,-7.755201798841247829e+00,3.750097736093442791e+01
-1.460699739257560026e+01,3.337034577682533865e+01,-7.793181919431218851e+00,3.756223302458597146e+01
-1.467364755402381604e+01,3.347953626960314466e+01,-7.830733472739763279e+00,3.762375234458819051e+01
-1.473953380400247681e+01,3.358918940361164118e+01,-7.867854628557158669e+00,3.768553232257621488e+01
-1.480465293130868787e+01,3.369929983451176270e+01,-7.904543577650628983e+00,3.774756994748106820e+01
-1.486900176212807168e+01,3.380986219567644468e+01,-7.940798531852562014e+00,3.780986219567644468e+01
-1.493257716018939618e+01,3.392087109845220994e+01,-7.976617724147643251e+00,3.787240603112606152e+01
-1.499537602691744453e+01,3.403232113242172829e+01,-8.011999408758967434e+00,3.793519840553159383e+01
-1.505739530158404804e+01,3.414420686566758434e+01,-8.046941861233140258e+00,3.799823625848130604e+01
-1.511863196145726462e+01,3.425652284503698297e+01,-8.081443378524330257e+00,3.806151651759918053e+01
-1.517908302194867076e+01,3.436926359640753503e+01,-8.115502279077254855e+00,3.812503609869465748e+01
-1.523874553675886645e+01,3.448242362495408031e+01,-8.149116902909149474e+00,3.818879190591297856e+01
-1.529761659802106166e+01,3.459599741541648399e+01,-8.182285611690684135e+00,3.825278083188603517e+01
-1.535569333644277634e+01,3.470997943236841365e+01,-8.215006788825775175e+00,3.831699975788386325e+01
-1.541297292144571429e+01,3.482436412048717500e+01,-8.247278839530409300e+00,3.838144555396658575e+01
-1.546945256130370439e+01,3.493914590482442151e+01,-8.279100190910373414e+00,3.844611507913704429e+01
-1.552512950327879793e+01,3.505431919107795125e+01,-8.310469292037890199e+00,3.851100518149380747e+01
-1.558000103375537648e+01,3.516987836586424976e+01,-8.341384614027223421e+00,3.857611269838483281e+01
-1.563406447837246915e+01,3.528581779699219112e+01,-8.371844650109203201e+00,3.864143445656160480e+01
-1.568731720215404835e+01,3.540213183373744243e+01,-8.401847915704632186e+00,3.870696727233377743e+01
-1.573975660963748524e+01,3.551881480711796257e+01,-8.431392948496679196e+00,3.877270795172436380e+01
-1.579138014500004417e+01,3.563586103017023987e+01,-8.460478308502128897e+00,3.883865329062540184e+01
-1.584218529218344429e+01,3.575326479822650327e+01,-8.489102578141569211e+00,3.890480007495411030e+01
-1.589216957501647798e+01,3.587102038919271507e+01,-8.517264362308473835e+00,3.897114508080953499e+01
-1.594133055733572490e+01,3.598912206382749446e+01,-8.544962288437218945e+00,3.903768507462969239e+01
-1.598966584310425532e+01,3.610756406602185109e+01,-8.572195006569955922e+00,3.910441681334914676e+01
-1.603717307652843971e+01,3.622634062307968605e+01,-8.598961189422428930e+00,3.917133704455711296e+01
-1.608384994217274055e+01,3.634544594599918099e+01,-8.625259532448644961e+00,3.923844250665592170e+01
-1.612969416507257847e+01,3.646487422975494042e+01,-8.651088753904463857e+00,3.930572992902003193e+01
-1.617470351084520175e+01,3.658461965358088008e+01,-8.676447594910072780e+00,3.937319603215539843e+01
-1.621887578579860190e+01,3.670467638125398224e+01,-8.701334819511334473e+00,3.944083752785932973e+01
-1.626220883703841125e+01,3.682503856137872589e+01,-8.725749214740037729e+00,3.950865111938077234e+01
-1.630470055257285011e+01,3.694570032767226309e+01,-8.749689590673003892e+00,3.957663350158092896e+01
-1.634634886141564891e+01,3.706665579925031295e+01,-8.773154780490077798e+00,3.964478136109440243e+01
-1.638715173368698785e+01,3.718789908091385144e+01,-8.796143640531013830e+00,3.971309137649066656e+01
-1.642710718071243647e+01,3.730942426343635532e+01,-8.818655050351207336e+00,3.978156021843593493e+01
-1.646621325511988587e+01,3.743122542385190599e+01,-8.840687912776306945e+00,3.985018454985545588e+01
-1.650446805093442393e+01,3.755329662574374794e+01,-8.862241153955675799e+00,3.991896102609612740e+01
-1.654186970367128495e+01,3.767563191953374258e+01,-8.883313723414747898e+00,3.998788629508951686e+01
-1.657841639042667836e+01,3.779822534277226964e+01,-8.903904594106219150e+00,4.005695699751527883e+01
-1.661410632996664560e+01,3.792107092042879657e+01,-8.924012762460098003e+00,4.012616976696478588e+01
-1.664893778281389203e+01,3.804416266518320811e+01,-8.943637248432626308e+00,4.019552123010532796e+01
-1.668290905133254043e+01,3.816749457771750542e+01,-8.962777095554049112e+00,4.026500800684441828e+01
-1.671601847981088440e+01,3.829106064700825840e+01,-8.981431370975212047e+00,4.033462671049458947e+01
-1.674826445454210599e+01,3.841485485061961924e+01,-8.999599165513057386e+00,4.040437394793845272e+01
-1.677964540390287596e+01,3.853887115499669846e+01,-9.017279593694905060e+00,4.047424631979404097e+01
-1.681015979842999997e+01,3.866310351575982196e+01,-9.034471793801628792e+00,4.054424042058054312e+01
-1.683980615089493327e+01,3.878754587799895859e+01,-9.051174927909652723e+00,4.061435283888420855e+01
-1.686858301637628443e+01,3.891219217656895779e+01,-9.067388181931779201e+00,4.068458015752469947e+01
-1.689648899233023016e+01,3.903703633638507853e+01,-9.083110765656890351e+00,4.075491895372158524e+01
-1.692352271865887303e+01,3.916207227271908664e+01,-9.098341912788427521e+00,4.082536579926115650e+01
-1.694968287777652449e+01,3.928729389149585671e+01,-9.113080880981772935e+00,4.089591726066356614e+01
-1.697496819467393792e+01,3.941269508959032919e+01,-9.127326951880405659e+00,4.096656989935010529e+01
-1.699937743698043846e+01,3.953826975512503594e+01,-9.141079431150931356e+00,4.103732027181083453e+01
-1.702290941502400301e+01,3.966401176776796689e+01,-9.154337648516914783e+00,4.110816492977244252e+01
-1.704556298188920493e+01,3.978991499903077766e+01,-9.167100957791539884e+00,4.117910042036621832e+01
-1.706733703347316577e+01,3.991597331256762260e+01,-9.179368736909125914e+00,4.125012328629644287e+01
-1.708823050853932202e+01,4.004218056447412977e+01,-9.191140387955421431e+00,4.132123006600880899e+01
-1.710824238876918457e+01,4.016853060358689476e+01,-9.202415337196761413e+00,4.139241729385920365e+01
-1.712737169881193466e+01,4.029501727178328707e+01,-9.213193035108030671e+00,4.146368150028257560e+01
-1.714561750633199111e+01,4.042163440428151233e+01,-9.223472956399429989e+00,4.153501921196203739e+01
-1.716297892205444242e+01,4.054837582994119316e+01,-9.233254600042108962e+00,4.160642695199816643e+01
-1.717945509980836860e+01,4.067523537156402114e+01,-9.242537489292548258e+00,4.167790124007845520e+01
-1.719504523656812012e+01,4.080220684619492033e+01,-9.251321171715822800e+00,4.174943859264692492e+01
-1.720974857249241907e+01,4.092928406542336006e+01,-9.259605219207649895e+00,4.182103552307395944e+01
-1.722356439096142111e+01,4.105646083568493054e+01,-9.267389228015233016e+00,4.189268854182616053e+01
-1.723649201861162084e+01,4.118373095856329513e+01,-9.274672818756972248e+00,4.196439415663648731e+01
-1.724853082536868243e+01,4.131108823109218520e+01,-9.281455636440920642e+00,4.203614887267442413e+01
-1.725968022447815997e+01,4.143852644605782842e+01,-9.287737350482125009e+00,4.210794919271635450e+01
-1.726993967253405771e+01,4.156603939230143396e+01,-9.293517654718698395e+00,4.217979161731597770e+01
-1.727930866950535815e+01,4.169362085502185522e+01,-9.298796267426766349e+00,4.225167264497486030e+01
-1.728778675876036530e+01,4.182126461607863632e+01,-9.303572931334194607e+00,4.232358877231314409e+01
-1.729537352708897302e+01,4.194896445429490228e+01,-9.307847413633126621e+00,4.239553649424021131e+01
-1.730206860472278763e+01,4.207671414576071101e+01,-9.311619505991316714e+00,4.246751230412561995e+01
-1.730787166535317922e+01,4.220450746413634846e+01,-9.314889024562315711e+00,4.253951269396993951e+01
-1.731278242614715523e+01,4.233233818095572332e+01,-9.317655809994391802e+00,4.261153415457573601e+01
-1.731680064776116268e+01,4.246020006593009555e+01,-9.319919727438328749e+00,4.268357317571864229e+01
-1.731992613435275175e+01,4.258808688725151370e+01,-9.321680666553987749e+00,4.275562624631837139e+01
-1.732215873359011482e+01,4.271599241189677088e+01,-9.322938541515679134e+00,4.282768985460992894e+01
-1.732349833665950811e+01,4.284391040593104094e+01,-9.323693291016351026e+00,4.289976048831473321e+01
-1.732394487827057716e+01,4.297183463481174215e+01,-9.323944878270577163e+00,4.297183463481174215e+01
-1.732419646552480330e+01,4.304390878130876530e+01,-9.324391419881646215e+00,4.309975886369245757e+01
-1.732495121502547519e+01,4.311597941501355535e+01,-9.325731022951039506e+00,4.322767685772672053e+01
-1.732620908998716658e+01,4.318804302330511291e+01,-9.327963622188402582e+00,4.335558238237197060e+01
-1.732797002910282558e+01,4.326009609390485622e+01,-9.331089108779991648e+00,4.348346920369341007e+01
-1.733023394654676252e+01,4.333213511504774829e+01,-9.335107330393999092e+00,4.361133108866775387e+01
-1.733300073197884217e+01,4.340415657565355190e+01,-9.340018091187975102e+00,4.373916180548715005e+01
-1.733627025054983761e+01,4.347615696549786435e+01,-9.345821151818366701e+00,4.386695512386277329e+01
-1.734004234290802771e+01,4.354813277538326588e+01,-9.352516229452181307e+00,4.399470481532857491e+01
-1.734431682520695972e+01,4.362008049731034731e+01,-9.360102997780789025e+00,4.412240465354486219e+01
-1.734909348911438798e+01,4.369199662464862399e+01,-9.368581087035796173e+00,4.425004841460162197e+01
-1.735437210182245593e+01,4.376387765230751370e+01,-9.377950084007096621e+00,4.437762987732206454e+01
-1.736015240605902932e+01,4.383572007690712979e+01,-9.388209532062994356e+00,4.450514282356565587e+01
-1.736643412010023368e+01,4.390752039694906017e+01,-9.399358931172471898e+00,4.463258103853129910e+01
-1.737321693778418563e+01,4.397927511298701120e+01,-9.411397737929537044e+00,4.475993831106021048e+01
-1.738050052852592131e+01,4.405098072779733087e+01,-9.424325365579736768e+00,4.488720843393855375e+01
-1.738828453733350798e+01,4.412263374654953196e+01,-9.438141184048738808e+00,4.501438520420013845e+01
-1.739656858482533153e+01,4.419423067697655938e+01,-9.452844519973034210e+00,4.514146242342856397e+01
-1.740535226724860962e+01,4.426576802954502909e+01,-9.468434656732785726e+00,4.526843389805946316e+01
-1.741463515649904537e+01,4.433724231762531787e+01,-9.484910834486715459e+00,4.539529343968230535e+01
-1.742441680014172078e+01,4.440865005766144691e+01,-9.502272250209159665e+00,4.552203486534196486e+01
-1.743469672143312721e+01,4.447998776934091580e+01,-9.520518057729219663e+00,4.564865199784021144e+01
-1.744547441934439291e+01,4.455125197576428064e+01,-9.539647367771969755e+00,4.577513866603658954e+01
-1.745674936858573290e+01,4.462243920361467531e+01,-9.559659248001832310e+00,4.590148870514935453e+01
-1.746852101963202841e+01,4.469354598332705564e+01,-9.580552723067992105e+00,4.602769595705587591e+01
-1.748078879874961444e+01,4.476456884925726598e+01,-9.602326774651949393e+00,4.615375427059271374e+01
-1.749355210802423954e+01,4.483550433985104888e+01,-9.624980341517154869e+00,4.627965750185553162e+01
-1.750681032539022297e+01,4.490634899781264266e+01,-9.648512319560715866e+00,4.640539951449844125e+01
-1.752056280466074867e+01,4.497709937027337901e+01,-9.672921561867216411e+00,4.653097418003315511e+01
-1.753480887555938494e+01,4.504775200895992526e+01,-9.698206878764633387e+00,4.665637537812764180e+01
-1.754954784375272681e+01,4.511830347036232780e+01,-9.724367037882281295e+00,4.678159699690439766e+01
-1.756477899088426753e+01,4.518875031590190616e+01,-9.751400764210924166e+00,4.690663293323841998e+01
-1.758050157460937513e+01,4.525908911209878482e+01,-9.779306740164869893e+00,4.703147709305452651e+01
-1.759671482863150516e+01,4.532931643073927575e+01,-9.808083605646221059e+00,4.715612339162451860e+01
-1.761341796273952554e+01,4.539942884904294829e+01,-9.837729958111157913e+00,4.728056575386367655e+01
-1.763061016284625282e+01,4.546942294982944333e+01,-9.868244352638278372e+00,4.740479811462678583e+01
-1.764829059102810049e+01,4.553929532168503869e+01,-9.899625301999051885e+00,4.752881441900387927e+01
-1.766645838556594228e+01,4.560904255912889482e+01,-9.931871276730266374e+00,4.765260862261521879e+01
-1.768511266098710877e+01,4.567866126277906602e+01,-9.964980705208613898e+00,4.777617469190597888e+01
-1.770425250810853157e+01,4.574814803951816344e+01,-9.998951973727265852e+00,4.789950660444029040e+01
-1.772387699408105988e+01,4.581749950265869842e+01,-1.003378342657450872e+01,4.802259834919468773e+01
-1.774398516243493873e+01,4.588671227210821257e+01,-1.006947336611447952e+01,4.814544392685122887e+01
-1.776457603312640643e+01,4.595578297453396743e+01,-1.010602005286986937e+01,4.826803735008974172e+01
-1.778564860258547853e+01,4.602470824352735690e+01,-1.014342170560672685e+01,4.839037264387972925e+01
-1.780720184376485093e+01,4.609348471976803552e+01,-1.018167650142127201e+01,4.851244384577159252e+01
-1.782923470618994699e+01,4.616210905118754937e+01,-1.022078257582871785e+01,4.863424500618712898e+01
-1.785174611601014050e+01,4.623057789313282484e+01,-1.026073802285417003e+01,4.875577018870965418e+01
-1.787473497605108008e+01,4.629888790852908897e+01,-1.030154089512550897e+01,4.887701347037317845e+01
-1.789820016586815399e+01,4.636703576804255533e+01,-1.034318920396830421e+01,4.899796894195122121e+01
-1.792214054180112015e+01,4.643501815024271906e+01,-1.038568091950274663e+01,4.911863070824475841e+01
-1.794655493702981985e+01,4.650283174176414747e+01,-1.042901397074255243e+01,4.923899288836950205e+01
-1.797144216163108865e+01,4.657047323746809298e+01,-1.047318624569595613e+01,4.935904961604261842e+01
-1.799680100263669402e+01,4.663793934060345237e+01,-1.051819559146857941e+01,4.947879503986855099e+01
-1.802263022409250937e+01,4.670522676296755549e+01,-1.056403981436841377e+01,4.959822332362429620e+01
-1.804892856711872895e+01,4.677233222506637844e+01,-1.061071668001271817e+01,4.971732864654380535e+01
-1.807569474997119841e+01,4.683925245627433753e+01,-1.065822391343689901e+01,4.983610520360163321e+01
-1.810292746810394249e+01,4.690598419499380611e+01,-1.070655919920543653e+01,4.995454720579599694e+01
-1.813062539423268049e+01,4.697252418881394931e+01,-1.075572018152467990e+01,5.007264888043077633e+01
-1.815878717839958512e+01,4.703886919466937400e+01,-1.080570446435771004e+01,5.019040447139698102e+01
-1.818741144803902898e+01,4.710501597899808246e+01,-1.085650961154111016e+01,5.030780823945324443e+01
-1.821649680804447513e+01,4.717096131789912050e+01,-1.090813314690366909e+01,5.042485446250552172e+01
-1.824604184083652569e+01,4.723670199728971397e+01,-1.096057255438710953e+01,5.054153743588604897e+01
-1.827604510643195468e+01,4.730223481306188660e+01,-1.101382527816868517e+01,5.065785147263130028e+01
-1.830650514251392735e+01,4.736755657123865149e+01,-1.106788872278577074e+01,5.077379090375922743e+01
-1.833742046450326768e+01,4.743266408812967683e+01,-1.112276025326235995e+01,5.088935007854554016e+01
-1.836878956563078091e+01,4.749755419048644001e+01,-1.117843719523744639e+01,5.100452336479905568e+01
-1.840061091701074858e+01,4.756222371565689855e+01,-1.123491683509544714e+01,5.111930514913632351e+01
-1.843288296771538626e+01,4.762666951173962815e+01,-1.129219642009838154e+01,5.123368983725507775e+01
